clusterTime,clusterPE,clusterMaxPE,clusterChargeBalance,clusterHits,hitPE,hitDetID,label
4839.000,11.252,4.121,0.507,6,"1.622832133507854,2.218976048605329,4.120696167302801,0.20122853562286686,1.4996628974261923,1.5889285460825133","341,350,412,450,457,457",0
811.833,22.509,2.994,0.312,12,"1.0535800579896908,0.9352705486334406,1.389472763648861,2.405837486530173,2.994029245162933,2.03244092987805,2.3287186894966125,2.7346560829564144,1.9752080716080402,1.588928546082513,1.383947636153537,1.6872786248995173","336,361,364,372,382,383,390,439,441,457,458,458",1
802.759,157.364,41.321,0.666,29,"21.566617076120146,3.424331312825763,3.424331312825763,3.512134679821295,3.529695353220402,3.547256026619508,3.5823773734177218,3.564816700018615,3.564816700018615,3.5823773734177213,3.529695353220402,3.512134679821296,3.512134679821296,3.512134679821296,3.512134679821296,3.564816700018615,3.564816700018615,3.564816700018615,3.529695353220402,3.529695353220402,3.4770133330230824,3.4594526596239756,3.459452659623976,3.477013333023082,3.424331312825763,3.4067706394266564,3.336527945830231,3.371649292628444,41.321352858040164","382,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,405",1
1186.588,166.108,37.952,0.307,17,"4.585350170123138,4.659010695826954,4.275103696842784,3.0816406249999995,8.665042182507989,3.5502772177419355,7.084821428571426,3.2809432264397906,13.543449850643382,21.888950892857146,9.956527911618943,5.863110059760957,5.83217598615737,14.369283893151193,17.084115310754175,37.95170181847271,0.43603829632234725","334,335,336,337,338,339,340,341,343,344,347,348,350,351,420,450,458",0
708.400,22.845,5.368,0.376,10,"0.8008612961065577,0.6564449147148677,2.0232360945623915,5.367681031586021,1.4082951140664424,3.8632111690717625,3.673257743362832,1.7974393451633166,1.6092180392342685,1.644978440106141","366,382,395,401,421,425,434,441,442,442",1
6585.667,9.611,1.947,0.542,6,"1.3406004581151831,1.334089240771812,1.51517218051676,1.6249672660614525,1.848952903461218,1.9473014621559632","341,411,420,420,456,456",0
6770.800,6.170,2.121,0.483,5,"2.1205767463235294,0.9117519732603093,0.8278459821428572,1.642052872062664,0.6678650442477877","332,336,340,399,434",0
692.000,10.290,2.457,0.409,7,"0.7454707704741381,0.6676744434931507,2.001356447301426,2.1699549788135597,2.457458791902262,1.480454493613139,0.7676845784443604","372,377,382,449,451,452,457",1
5478.000,7.194,1.835,0.550,6,"0.37042907395287955,1.8354956165158371,1.6521179947460596,1.6521179947460596,0.3653285015060241,1.3182314410480351","341,414,417,417,427,455",0
1470.000,8.537,1.772,0.451,7,"1.6942517510775865,1.4545188601321588,1.1401926288167938,0.4268594457013575,1.1098345588235294,0.9390907805429863,1.7722069183526012","372,409,412,414,414,414,447",1
1065.889,111.925,29.923,0.327,18,"3.924057904411765,4.493643166720674,5.166594515141752,3.4118164062500003,4.20066175369409,1.2468235467069892,4.606907342069892,3.677176339285715,4.268754090314136,11.791992187499991,3.2207203331497802,4.171828311752988,4.712869483763533,7.82013853153069,-1.2928097747093024,1.6495043193172356,14.932131634078193,29.922683247120307","332,334,336,337,338,339,339,340,341,343,347,348,350,351,386,389,420,450",1
639.231,19.476,2.992,0.306,13,"1.8837048222843447,1.411158376963351,0.7272594300660795,2.992112526431361,2.298207294083526,0.7103609751506025,1.1240200525346622,2.605092834728034,0.995104825949367,1.475617024560922,1.1941257911392407,1.4245359689597317,0.6346384684244792","338,341,347,355,365,374,395,397,398,402,404,411,463",1
129.286,69.473,18.063,0.357,14,"2.613649596970188,3.7458147321428563,1.6845703125000002,0.9788894360107611,1.9177683325266222,0.7980333092163849,3.4164683247366128,18.062581592689284,7.344221612198168,5.14237253289474,2.173942693784917,12.624129329819278,7.004945146276597,1.9653320312500004","334,344,386,387,390,392,396,399,418,419,420,427,436,463",0
1114.800,27.101,7.923,0.481,5,"7.882460727486562,3.6001674107142865,6.215122767857144,1.4800055394254283,7.92290510770235","339,340,344,388,399",1
7979.200,8.831,2.424,0.468,5,"0.9570835925535989,1.536800986842105,2.084166061046512,1.828215843023256,2.4243404990748347","335,384,393,394,439",0
566.364,17.285,2.853,0.337,11,"1.2703317110655736,0.8066529309180918,2.1719561812347195,2.0029695305995,1.3521718517311982,1.027108197236182,1.4860612085720126,1.147002653050341,1.931793941979522,1.2358419759825328,2.852758440552218","366,380,388,389,404,405,410,450,450,455,462",1
7448.400,5.334,2.788,0.734,5,"2.7878278152533045,0.8831007365088107,0.641256372734139,0.2883127674205379,0.7330882178733887","347,347,356,388,442",0
9348.857,58.295,20.430,0.591,7,"1.3784246575342465,18.400464166484237,8.756225372154114,5.969634679433804,2.3171608295170696,20.430196725189223,1.0427002738143085","377,400,400,418,418,421,458",0
804.286,20.554,4.501,0.306,14,"0.9590820312500001,4.5014180222602755,2.806655674764555,1.1887862042682926,1.0073561165201013,0.4400743479643766,1.8016949436695275,0.7470040299773756,1.8082958156779663,1.0463883852389078,0.9715534758683362,1.4052633176813472,0.3707525927947598,1.4996628974261923","337,377,378,379,405,412,413,414,449,450,451,453,455,457",1
1260.286,89.301,18.368,0.323,14,"5.980526503696236,2.6785714285714284,0.2597355107378855,18.36790521460842,6.139968345905174,5.5136986301369895,2.988381581763699,5.099821438754562,3.542658597103005,3.799049066742082,16.271631677723462,2.9275416224942186,8.318160752118642,7.413273154145079","339,344,347,374,376,377,378,407,413,414,420,422,449,453",1
952.727,27.010,8.198,0.690,11,"2.866673962823277,2.1599628280900967,1.9667954206999256,1.9492347473008191,1.9141134005026061,1.5980212793186896,1.8087493601079672,1.54533925912137,1.54533925912137,1.4575358921258375,8.198447123061133","376,404,404,404,404,404,404,404,404,404,407",1
6217.200,6.991,1.817,0.446,5,"1.8174038138440862,1.0407293030104714,1.5277946082344895,1.1122379541626566,1.4923710151006708","339,341,407,408,411",0
942.000,12.645,2.196,0.382,10,"0.5836716937354989,1.2348433964932126,1.361804872047244,0.8666031003937008,1.9396512898731744,1.1970499638245766,0.8964048359728506,1.1857869238826815,2.1959017108938546,1.183279492863322","365,368,385,385,387,392,414,420,420,454",1
632.000,8.707,2.847,0.435,6,"0.8930252259036144,2.8470392096532535,1.17919921875,1.1585804147585346,1.3017134232954548,1.3270730757636655","374,378,381,389,424,458",1
9943.263,38.337,12.734,0.412,19,"1.1465661812827224,0.3348214285714286,3.264508928571429,0.19830377252252251,1.1899417484232657,1.4177831589366516,4.341821391213389,1.3420175209205014,0.7480382709251103,1.3364257812500002,3.5540324885670733,4.149795160060975,0.9810629715538335,0.12042885638297872,0.6997653743985567,0.5299771769662922,-0.09517346398305081,0.34290122677705975,12.73371378580729","341,344,344,357,363,368,397,397,409,428,429,429,430,436,438,440,449,451,463",0
877.143,24.081,3.694,0.291,14,"2.762276785714286,0.7445751307819385,1.4962648697129914,1.574735798802042,1.822649846311476,2.089174871575343,1.203868658472803,3.6936390939070374,1.2253600422597868,0.7531381871578468,0.8684773296849428,3.506291482300887,1.6748329118497107,0.6662142478813559","344,347,356,364,366,377,397,405,406,407,410,434,447,449",1
1707.600,10.552,5.007,0.564,5,"2.123498194721116,5.007423826498751,0.8810109105603449,1.7501237273755654,0.7896899745475113","348,350,372,414,414",1
678.154,27.979,5.856,0.327,13,"2.021484375,1.4945028738408037,1.6183152458158994,0.530692717709271,5.8560232388771185,4.370962480906314,0.9245066895657186,1.8801789969670712,0.8640260720233138,3.1524122807017547,1.4340302742399342,2.624410070495837,1.2078603108723958","332,360,375,380,381,382,387,395,418,419,448,457,463",1
6900.000,22.170,3.812,0.360,15,"1.5464907786885242,1.2099793963771375,1.0571468138753055,1.0969295058139537,0.38998755711488253,0.7594494533289818,1.2597399709938704,1.7776872644472368,1.0035738031914896,1.024462669683258,3.01679316119274,3.8117589266421787,1.6748329118497112,0.6238084604308872,1.9177288332612457","366,380,388,393,399,399,400,405,410,414,440,440,447,450,454",0
884.273,40.290,5.822,0.253,22,"1.845263514871383,3.1494715976040855,1.9607293801229513,1.6434241985452587,3.15768828451883,2.019176744434932,1.1509307443279109,2.0999438142123283,0.7195113877118643,1.2008138683808554,2.2050066692073176,0.7303923441320292,1.5709564945878436,5.821796723741529,1.3872931985294121,0.8398531490615979,1.8568385888009047,2.609859337136512,0.36722467019896193,1.4624130049126636,0.7855377081756246,1.7062368116961415","361,364,366,372,375,378,378,378,381,382,383,388,389,390,396,408,414,451,454,455,457,458",1
1176.200,167.815,35.255,0.300,20,"6.084271599264707,10.072485873703824,4.279788895003827,11.974342582152056,4.32373046875,3.8050837410143776,1.2679561491935483,7.1810825892857135,4.727380562827227,10.959616268382353,16.803850446428577,8.086432234306166,6.671166894920321,5.675080336698583,4.25429658261602,-2.3728418225065613,0.8814612100290699,0.3923780237521891,27.492689420391052,35.25523944112627","332,334,335,336,337,338,339,340,341,343,344,347,348,350,351,385,386,417,420,450",1
539.824,207.573,47.923,0.765,34,"4.723201215631365,4.803255473523422,4.89932058299389,4.89932058299389,4.995385692464359,5.043418247199593,5.155494208248474,5.2035267629837065,5.283581020875765,5.315602724032588,5.411667833503056,5.443689536659878,5.555765497708759,5.523743794551936,5.555765497708759,5.427678685081467,5.45970038823829,5.443689536659878,5.45970038823829,5.45970038823829,5.475711239816702,5.411667833503056,5.395656981924643,5.379646130346233,5.379646130346233,5.363635278767821,5.331613575610998,5.283581020875763,47.923077706161735,2.283737779329609,4.874901798184357,1.1456206815326635,1.6493622513062702,1.6114458777130227","382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,404,420,420,441,458,458",1
670.652,155.869,13.262,0.553,46,"2.913974987270876,3.2181811672606933,2.609768807281059,2.8499315809572305,2.8499315809572305,2.8659424325356424,2.8339207293788187,2.16146496308554,2.1294432599287165,2.0814107051934827,2.001356447301426,12.792712434383182,3.1340843023255816,3.008720930232558,2.899027979651163,3.7228627606105738,3.196042558637379,3.599938046816828,3.09067851824274,3.1257998650409533,3.073117844843634,3.09067851824274,3.0379964980454206,3.108239191641846,3.108239191641847,3.108239191641846,3.073117844843634,3.0379964980454206,3.0028751512472076,2.932632457650782,2.8975111108525686,2.897511110852569,2.8623897640543556,2.827268417256143,2.7570257236597175,2.739465050260611,2.7921470704579296,2.79214707045793,2.774586397058824,2.7043437034623974,2.598979663067759,5.115788905464824,4.621986887562815,1.9763115398044693,2.591164018854749,13.262339685693641","382,382,382,382,382,382,382,382,382,382,382,385,393,393,393,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,405,405,420,420,447",1
760.000,6.275,1.520,0.445,5,"1.3939415684904153,1.057213092672414,1.2792712434383202,1.0245339912280704,1.5196857794657421","338,376,385,419,430",1
551.000,7.206,1.631,0.407,6,"1.63094513240944,1.0360797305472824,0.9876040358040203,1.5605197772145147,1.3431414886934674,0.6477023172455574","402,404,405,415,441,451",1
3252.000,77.217,37.860,0.577,12,"0.9177321379405287,1.1492538713967055,1.1250685615436544,1.698846332097458,37.859738372092856,14.577035568467311,5.50866788321168,1.968714702560241,2.252859092620482,3.9544450896715646,3.706636577072541,2.4983785100488354","347,367,380,381,393,405,407,427,427,440,453,462",0
1431.714,66.095,24.326,0.790,7,"0.2260445786741214,0.617381789921466,0.29479980468750006,21.50920286016949,24.326337394067792,4.149563029661017,14.97140305034129","338,341,428,449,449,449,450",1
649.357,204.973,44.510,0.456,28,"8.12861328125,14.88772087696335,6.085620500654451,44.51016738798382,2.2565406976744184,2.366233648255814,2.4915970203488373,2.5856195494186043,2.679642078488372,2.757994186046512,2.7266533430232562,4.058639171511628,3.337799781976744,3.353470203488372,3.823582848837209,23.145212572674406,1.9492347473008191,1.984356094099032,3.3014065990320174,2.864051703831659,2.9628121074120606,3.022068349560301,3.140580833856784,3.693639093907035,4.286201515389448,4.878763936871859,30.102171011306524,13.59263159043296","337,341,341,382,393,393,393,393,393,393,393,393,393,393,393,393,404,404,404,405,405,405,405,405,405,405,405,420",1
1882.857,91.725,25.825,0.465,7,"2.266328828828829,2.173215951492537,20.7660744971995,25.82485465116271,5.844904273180244,24.005440536578416,10.844082847668806","357,371,382,393,395,404,458",1
496.000,20.470,2.667,0.264,15,"1.0081450924141555,1.7967208411976665,0.8264342350746269,1.0639391447368423,1.9220851161369197,1.2381591796875002,1.8900788902493326,1.894406195430734,0.6913228250628142,1.6983556669394435,2.6674553310257405,1.238299895584726,0.9880024486035687,0.8098353093592967,0.7369995117187501","363,367,371,384,388,391,392,403,405,410,425,435,437,441,443",1
5191.429,9.302,2.098,0.453,7,"1.2089269301470587,1.690608198924731,0.9087019069220431,1.8598751905487807,0.06300262967497776,2.0982192504448403,1.4726650876696832","332,339,339,383,392,406,414",0
1173.000,174.712,31.557,0.283,18,"3.824965533088237,6.098515726263773,7.2955051205972445,7.354799250966495,4.260839843750001,8.966434954073481,1.5849451864919355,5.156355006720431,5.679408482142858,4.427509407722515,11.462510052849252,31.556919642857142,9.506319693006612,6.069822273406378,6.205278153621983,7.5553482877994025,19.192180953212283,28.514083497760232","332,334,335,336,337,338,339,339,340,341,343,344,347,348,350,351,420,450",1
807.600,8.527,2.855,0.455,5,"2.1117040402719662,1.3102213541666665,2.8553368742724103,1.1238830975428147,1.1258686008165828","397,401,403,404,441",1
664.200,15.455,2.825,0.326,10,"1.3980196923324744,1.0583687827225132,2.8250558035714297,1.3346111783320922,2.633053115976901,1.7287807550904977,0.8818196226133652,1.5655751329787246,0.583562753306314,1.4459955877590673","336,341,344,404,408,414,435,436,450,453",1
6901.667,10.897,2.789,0.584,6,"2.5066580930006483,2.6169603924418605,2.789335029069767,0.8299942998927038,1.3539292814197053,0.8001028624798061","334,393,393,413,437,451",0
824.143,109.974,5.412,0.630,42,"3.6184524567209775,3.1701486125254585,2.7698773230651734,2.73785561990835,2.657801362016293,2.6257796588594706,2.994029245162933,2.609768807281059,2.9940292451629333,2.5937579557026478,2.609768807281059,2.5617362525458254,2.6097688072810596,2.5937579557026478,2.6097688072810596,2.5137036978105916,2.513703697810591,2.481681994653768,2.538608284883721,2.522937863372093,2.4759265988372094,2.4289153343023253,2.4289153343023258,2.4445857558139537,2.4289153343023253,2.4445857558139537,2.381904069767442,2.334892805232559,2.3192223837209305,2.3192223837209305,2.3192223837209305,2.3192223837209305,2.3192223837209305,2.272211119186047,2.2408702761627906,2.193859011627907,2.193859011627907,2.1625181686046515,2.8623897640543565,2.1248414812918837,3.2195891567211055,5.412070116206029","382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,404,404,405,405",1
807.111,7934.169,235.646,0.073,162,"69.06738281250001,57.02647161576474,-0.5808110215489305,78.44473822741195,101.89334830057989,0.8712296633376289,101.11240234375002,-0.73896484375,204.3254620731829,-2.5806756065295526,110.20652196740593,1.1622931367607525,188.46010044642858,124.95807428010473,98.61920525045953,2.0635986328125,-0.832375919117647,192.10379464285714,172.60290473568284,-0.7965222329295154,178.43022441484064,-2.273834350099601,0.09396009711155381,135.14153244691923,91.74099311143337,5.208732745398774,11.08851244093325,12.843067613451524,10.188851255664654,22.22418707770271,25.244351091056025,11.455078125,8.82121208462133,12.107961967443732,22.737273902692653,17.03930475867203,16.04377884426551,5.927915639501159,5.108942751024589,10.877445092656142,41.984675480769205,4.705034289276808,14.533156897189347,19.72729127798507,44.50799350080819,2.304182381465518,1.5756541285021552,0.0,30.235357440348235,104.3824712914157,1.948418674698795,0.8118411144578312,47.4047953713389,1.10519089958159,133.51381499191808,235.64600278253428,4.889099957191783,86.13807991759423,134.23697122713412,1.0545684070121952,31.183504092596763,55.22249900688558,1.139226363877119,0.6595521054025424,129.86401715249485,21.378977705792686,47.818153782894726,46.98226808562992,24.99432231104651,57.120011349442734,0.6163377930438124,53.491628782090466,17.653623607930882,72.53273800520331,1.1186981939738625,44.534423828125,52.880207173864626,0.8610359388913623,60.58184956395349,77.57729227228684,65.68364452448007,52.13737722234415,0.559058453138718,18.65009643043933,1.1249264513598325,0.789422071129707,0.6907443122384938,15.463928995253166,57.533427504895556,16.397271097854645,46.681918892809136,68.05959925562567,26.768783196303833,106.4176807985853,47.74077909076633,57.37370718416369,192.63123004105844,2.2378963275547443,0.47340114621350365,133.17347096065927,1.5662126293310876,91.44767862059467,46.22229343545418,1.4667617123567922,0.6754823675327332,1.0228732994067107,39.502608536073815,115.91958392970739,40.14338284603003,125.36861920248866,43.71972343583244,2.0639132537353255,22.94343171296296,93.77834767677325,68.21878577747717,64.23040021929823,127.6038484200419,95.18884862542059,20.62007577582882,4.770879722051596,45.827969637784065,94.57508866760921,9.18969658933518,2.3736420100415514,61.74051675451806,64.9345703125,176.05814119664635,1.4235031351957586,6.405764108380913,63.95687410201153,112.18713674578288,0.7140479698313148,76.55403069690266,72.60940296837704,55.2768450797872,14.05159038013964,16.87001929631114,69.25855937756992,52.426973044511676,1.4268616302938633,70.92972185144474,2.0562230501326764,12.069135294257013,3.3614367973513724,47.44061596820808,125.24827860169493,86.78986741414248,22.23575318632679,90.46877366468097,111.25787665374085,167.08377185880823,146.6858543739187,3.3367733351528397,0.20597366266375547,8.005572677752296,79.49998669331946,86.5441227265876,7.0160923605497185,8.474895198170731,0.47934927591463417,63.646635518407244,70.05589803059898","332,334,334,335,336,336,337,337,338,338,339,339,340,341,343,343,343,344,347,347,348,348,348,350,351,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,372,372,372,373,374,374,374,375,375,376,377,377,378,379,379,380,381,381,381,382,383,384,385,386,387,387,388,389,390,390,391,392,392,393,394,395,396,396,397,397,397,397,398,399,400,401,402,403,404,405,406,407,407,407,408,408,409,410,410,410,410,411,412,413,414,415,415,416,417,418,419,420,421,422,423,424,425,426,426,427,428,429,430,430,432,433,433,434,435,436,437,438,439,440,440,441,442,442,443,447,449,450,450,451,452,453,454,455,455,456,457,458,460,461,461,462,463",0
